id,name,code
medical_occupation_2944,"Operador, equipo wireline - servicios a pozo de petróleo",
medical_occupation_2945,"Operador, mezcla - servicios a pozos de petróleo",
medical_occupation_2946,"Operador, servicio a pozos de petróleo ",
medical_occupation_2947,"Operador, transporte de químicos - servicios a pozo de petróleo",
medical_occupation_2948,"Acidificador, servicios a pozo de petróleo ",
medical_occupation_2949,Mineros –Producción Bajo Tierra,
medical_occupation_2950,"Operador, equipo de arrastre - minería subterránea",
medical_occupation_2951,"Operador, jumbo perforador - minería subterránea",
medical_occupation_2952,"Minero, socavón",
medical_occupation_2953,"Operario, voladura - minería subterránea ",
medical_occupation_2954,"Operario, perforación - minería subterránea",
medical_occupation_2955,"Operario, sistema de descargue - minerales",
medical_occupation_2956,"Minero, subsuelo",
medical_occupation_2957,Minero ,
medical_occupation_2958,"Minero, galería ",
medical_occupation_2959,"Operador de máquina, minería subterránea",
medical_occupation_2960,"Operador, pala cargadora - minería subterránea",
medical_occupation_2961,"Minero, avance",
medical_occupation_2962,Trabajador Minero,
medical_occupation_2963,Operador banda transportadora,
medical_occupation_2964,Picador,
medical_occupation_2965,Perforadores de Pozos de Gas y Petróleo y Trabajadores Relacionados,
medical_occupation_2966,"Operador, tren de sondeo - pozos de petróleo y gas",
medical_occupation_2967,"Asistente, perforador - perforación de petróleo y gas",
medical_occupation_2968,"Operador, producción - petróleo y gas",
medical_occupation_2969,"Operador, perforación de petróleo y gas",
medical_occupation_2970,"Operador, prueba de pozo - perforación de petróleo y gas ",
medical_occupation_2971,"Perforador, pozo de petróleo y gas",
medical_occupation_2972,"Manilero, perforación de petróleo y gas ",
medical_occupation_2973,"Encuellador, servicios a pozo de petróleo ",
medical_occupation_2974,"Operador, torre - perforación de petróleo y gas ",
medical_occupation_2975,"Sondista, pozo de petróleo y gas",
medical_occupation_2976,"Taladrero, perforación de petróleo y gas",
medical_occupation_2977,Trabajadores de Explotación Forestal,
medical_occupation_2978,"Aserrador, talador",
medical_occupation_2979,"Aserrador, explotación maderera",
medical_occupation_2980,"Aserrador, explotación forestal",
medical_occupation_2981,"Operador, sierra de cadena - explotación maderera ",
medical_occupation_2982,"Ganchero, explotación forestal",
medical_occupation_2983,"Operador, arrastrador - aserradero ",
medical_occupation_2984,"Trozador, explotación forestal",
medical_occupation_2985,Talador,
medical_occupation_2986,"Trabajador forestal, explotación",
medical_occupation_2987,Trabajadores de Silvicultura y Forestación,
medical_occupation_2988,"Escalador-podador, silvicultura ",
medical_occupation_2989,"Destajero, silvicultura",
medical_occupation_2990,"Destajador, forestal ",
medical_occupation_2991,Almadiero ,
medical_occupation_2992,"Marcador, árboles",
medical_occupation_2993,"Operador, equipo de escarificación ",
medical_occupation_2994,"Cubicador, forestal",
medical_occupation_2995,"Cuadrillero, forestación",
medical_occupation_2996,"Operador, sierra desmontadora",
medical_occupation_2997,"Operador, sierra espaciadora ",
medical_occupation_2998,Trabajador forestal ,
medical_occupation_2999,Trabajadores Agrícolas,
medical_occupation_3000,"Operario, agrícola - cultivos intensivos",
medical_occupation_3001,"Operario, agrícola - cultivos extensivos",
medical_occupation_3002,"Operario, agrícola - floricultura",
medical_occupation_3003,"Fumigador, agrícola ",
medical_occupation_3004,"Operario, postcosecha",
medical_occupation_3005,"Operario, clasificación - postcosecha",
medical_occupation_3006,Trabajadores Pecuarios,
medical_occupation_3007,Caporal,
medical_occupation_3008,Esquilador,
medical_occupation_3009,"Domador, caballos",
medical_occupation_3010,"Operador, equipo de ordeño ",
medical_occupation_3011,"Galponero, avícola ",
medical_occupation_3012,Chalán,
medical_occupation_3013,"Inseminador, ganado",
medical_occupation_3014,Trabajador pecuario ,
medical_occupation_3015,Trabajadores de Plantas de Incubación Artificial ,
medical_occupation_3016,"Operario, planta de incubación",
medical_occupation_3017,"Sexador, pollos - avícola",
medical_occupation_3018,Pescadores,
medical_occupation_3019,Marisquero,
medical_occupation_3020,Pescador ,
medical_occupation_3021,"Marinero de cubierta , embarcaciones pesqueras ",
medical_occupation_3022,Trabajador pesca ,
medical_occupation_3023,Obreros y Ayudantes de Minería,
medical_occupation_3024,"Obrero, minería ",
medical_occupation_3025,Minero raso,
medical_occupation_3026,"Ayudante, explosivos - minería ",
medical_occupation_3027,Obreros y Ayudantes de Producción en Pozos de Petróleo y Gas,
medical_occupation_3028,"Obrero, campo petrolero ",
medical_occupation_3029,"Ayudante, campo petrolero ",
medical_occupation_3030,"Ayudante, bombeo ",
medical_occupation_3031,"Ayudante, producción - pozos petróleo y gas",
medical_occupation_3032,"Ayudante, tratamiento pozos - petróleo y gases",
medical_occupation_3033,"Ayudante, wireline",
medical_occupation_3034,"Ayudante, mantenimiento de pozos ",
medical_occupation_3035,Obreros Agropecuarios ,
medical_occupation_3036,"Ayudante, agropecuario ",
medical_occupation_3037,Obrero agropecuario,
medical_occupation_3038,Bagacero ,
medical_occupation_3039,Leñador ,
medical_occupation_3040,Palafrenero ,
medical_occupation_3041,Caballicero ,
medical_occupation_3042,Ordeñador ,
medical_occupation_3043,"Obrero, establos",
medical_occupation_3044,Jardineros,
medical_occupation_3045,"Obrero de servicios, parque cementerio",
medical_occupation_3046,Jardinero ,
medical_occupation_3047,"Ayudante, vivero ",
medical_occupation_3048,"Contratistas y Supervisores, Ajustadores de Maquinas-Herramientas y Ocupaciones Relacionadas",
medical_occupation_3049,"Contratista, fabricación moldes y matrices",
medical_occupation_3050,"Supervisor, troquelistas",
medical_occupation_3051,"Supervisor, ajustadores de máquinas herramientas ",
medical_occupation_3052,"Supervisor, mecanizado",
medical_occupation_3053,"Supervisor, modelistas y matriceros",
medical_occupation_3054,"Supervisor, taller de maquinaria",
medical_occupation_3055,"Contratistas y Supervisores, Electricidad y Telecomunicaciones",
medical_occupation_3056,"Contratista, electricidad ",
medical_occupation_3057,"Supervisor, técnicos de servicio y mantenimiento de TV. por cable",
medical_occupation_3058,"Supervisor, electricistas industriales ",
medical_occupation_3059,"Supervisor, electricistas de construcción",
medical_occupation_3060,"Supervisor, electricistas residenciales",
medical_occupation_3061,"Supervisor, producción y distribución electricidad",
medical_occupation_3062,"Supervisor, instalación y reparación - telecomunicaciones ",
medical_occupation_3063,"Supervisor, instaladores de redes de energía eléctrica ",
medical_occupation_3064,"Contratistas y Supervisores, Instalación de Tuberías ",
medical_occupation_3065,"Contratista, instalación de tuberías",
medical_occupation_3066,"Contratista, plomería ",
medical_occupation_3067,"Supervisor, instaladores sistemas de vapor",
medical_occupation_3068,"Supervisor, instaladores de sistema de aspersión",
medical_occupation_3069,"Supervisor, instaladores de tuberías",
medical_occupation_3070,"Supervisor, instaladores de sistemas de gas",
medical_occupation_3071,"Supervisor, plomeros ",
medical_occupation_3072,"Contratistas y Supervisores, Moldeo, Forja y Montaje de Estructuras Metálicas",
medical_occupation_3073,"Contratista, montaje de estructuras metálicas",
medical_occupation_3074,"Contratista, ornamentación y forja",
medical_occupation_3075,"Supervisor, caldereros ",
medical_occupation_3076,"Supervisor, ornamentistas y forjadores",
medical_occupation_3077,"Supervisor, herreros y forjadores ",
medical_occupation_3078,"Supervisor, trabajadores de metal en lámina ",
medical_occupation_3079,"Supervisor, instaladores de estructuras metálicas ",
medical_occupation_3080,"Supervisor, soldadores ",
medical_occupation_3081,"Contratistas y Supervisores, Carpintería",
medical_occupation_3082,"Contratista, carpintería ",
medical_occupation_3083,"Supervisor, carpintería ",
medical_occupation_3084,"Supervisor, mantenimiento - carpintería",
medical_occupation_3085,"Contratistas y Supervisores, Mecánica",
medical_occupation_3086,"Jefe, mecánicos de mantenimiento",
medical_occupation_3087,"Jefe, taller-mantenimiento maquinaria",
medical_occupation_3088,"Jefe, taller-mantenimiento industrial ",
medical_occupation_3089,"Jefe, taller de mecánica automotriz",
medical_occupation_3090,"Jefe, patio - mantenimiento automotriz",
medical_occupation_3091,"Contratista, mecánica ",
medical_occupation_3092,"Supervisor, mecánica y mantenimiento",
medical_occupation_3093,"Supervisor, mecánicos industriales ",
medical_occupation_3094,"Supervisor, mecánicos electricistas - automotriz",
medical_occupation_3095,"Supervisor, mecánicos - mantenimiento de aviones ",
medical_occupation_3096,"Supervisor, mecánicos de refrigeración y aire acondicionado ",
medical_occupation_3097,"Supervisor, mecánicos de equipo pesado ",
medical_occupation_3098,"Supervisor, mecánicos de maquinaria textil ",
medical_occupation_3099,"Contratistas y Supervisores, Operación de Equipo Pesado",
medical_occupation_3100,"Capataz, perforación y voladura. construcción",
medical_occupation_3101,"Capataz, cuadrilla ferroviaria ",
medical_occupation_3102,"Capataz, demolición ",
medical_occupation_3103,"Contratista, demolición ",
medical_occupation_3104,"Contratista, pavimentación ",
medical_occupation_3105,"Contratista, excavación ",
medical_occupation_3106,"Supervisor, perforación y voladura - construcción ",
medical_occupation_3107,"Supervisor, mantenimiento de vías ",
medical_occupation_3108,"Supervisor, operadores de equipo pesado ",
medical_occupation_3109,"Contratistas y Supervisores, Construcción y Otras Ocupaciones de Instalación y Reparación",
medical_occupation_3110,"Contratista, construcción ",
medical_occupation_3111,"Contratista, pintura ",
medical_occupation_3112,"Capataz, construcción",
medical_occupation_3113,"Maestro, obra - contratista  ",
medical_occupation_3114,"Maestro, constructor ",
medical_occupation_3115,"Contratista, acabados de cemento ",
medical_occupation_3116,"Supervisor, construcción - obras civiles",
medical_occupation_3117,"Supervisor, construcción residencial",
medical_occupation_3118,"Supervisor, obra",
medical_occupation_3119,Supervisores de Operación de Transporte Ferroviario,
medical_occupation_3120,"Jefe, estación ferroviaria ",
medical_occupation_3121,"Jefe, vías - trenes de carga ",
medical_occupation_3122,"Jefe, movimiento de trenes ",
medical_occupation_3123,"Jefe, patio - ferroviario ",
medical_occupation_3124,"Supervisor, operaciones - transporte ferroviario ",
medical_occupation_3125,Supervisores de Operación de Transporte Terrestre (no ferroviario),
medical_occupation_3126,"Jefe, rodamiento ",
medical_occupation_3127,"Inspector, rutas ",
medical_occupation_3128,"Controlador, tráfico - metro ",
medical_occupation_3129,"Jefe, transporte",
medical_occupation_3130,"Supervisor, operaciones - transporte terrestre ",
medical_occupation_3131,"Supervisor, rutas ",
medical_occupation_3132,"Supervisor, sistema de transporte urbano",
medical_occupation_3133,Ajustadores de Maquinas-Herramientas,
medical_occupation_3134,"Ajustador, máquinas-herramientas ",
medical_occupation_3135,"Inspector, mecanizado metales",
medical_occupation_3136,"Ajustador-operador, máquinas-herramientas - control numérico ",
medical_occupation_3137,"Ajustador-operador, fresadora - metales",
medical_occupation_3138,"Mecánico-ajustador, máquinas herramientas ",
medical_occupation_3139,"Ajustador-operador, tornos - metales",
medical_occupation_3140,"Ajustador-operador, rectificadora metales",
medical_occupation_3141,"Preparador-ajustador, máquinas-herramientas de control numérico",
medical_occupation_3142,Montador ajustador de máquinas-herramientas ,
medical_occupation_3143,"Ajustador-operador, taladradoras - metales",
medical_occupation_3144,"Ajustador-operador, cepilladora - metales",
medical_occupation_3145,"Mecánico, rectificador - maquinas herramientas",
medical_occupation_3146,"Preparador-ajustador, máquinas-herramientas",
medical_occupation_3147,"Ajustador-operador, mandriladora - metales",
medical_occupation_3148,"Ajustador-montador, máquinas-herramientas ",
medical_occupation_3149,"Ajustador-operador, máquinas-herramientas ",
medical_occupation_3150,"Ajustador-preparador, máquinas-herramientas ",
medical_occupation_3151,"Maquinista, maquinas herramientas de control numérico ",
medical_occupation_3152,"Ajustador-operador, esmeriladora - metales",
medical_occupation_3153,"Regulador-operador, tornos - metales",
medical_occupation_3154,"Técnico, ajustador - máquinas herramientas",
medical_occupation_3155,"Regulador-operador, taladradora - metales",
medical_occupation_3156,Tornero ,
medical_occupation_3157,"Regulador-operador, rectificadora - metales",
medical_occupation_3158,"Regulador-operador, máquinas- herramientas",
medical_occupation_3159,"Regulador, torno revólver",
medical_occupation_3160,"Regulador, torno automático",
medical_occupation_3161,"Regulador, máquinas-herramientas ",
medical_occupation_3162,Modelistas y Matriceros,
medical_occupation_3163,"Ajustador-herramentista, matrices",
medical_occupation_3164,"Fabricante, moldes - metal ",
medical_occupation_3165,"Mecánico, matricero",
medical_occupation_3166,"Ajustador, mandriles",
medical_occupation_3167,"Ajustador, calibradores",
medical_occupation_3168,"Mecánico-ajustador, herramientas y matrices",
medical_occupation_3169,Ajustador- montador de armas,
medical_occupation_3170,"Mecánico, armamento",
medical_occupation_3171,"Matricero, procesamiento de plásticos ",
medical_occupation_3172,"Fabricante, herramientas ",
medical_occupation_3173,Matricero ajustador,
medical_occupation_3174,Modelista ,
medical_occupation_3175,"Ajustador, troqueles-matrices",
medical_occupation_3176,Matricero ,
medical_occupation_3177,Herramentista ,
medical_occupation_3178,Troquelista ,
medical_occupation_3179,"Reparador, troqueles ",
medical_occupation_3180,Electricistas Industriales,
medical_occupation_3181,"Electricista, estación eléctrica ",
medical_occupation_3182,"Electricista, central de generación eléctrica",
medical_occupation_3183,"Electricista, planta ",
medical_occupation_3184,"Electricista, subestación eléctrica",
medical_occupation_3185,"Electricista, equipo - marino",
medical_occupation_3186,"Electricista, industrial ",
medical_occupation_3187,"Electricista, transporte ferroviario",
medical_occupation_3188,"Electricista, astillero",
medical_occupation_3189,Electromecánico ,
medical_occupation_3190,"Electricista, mantenimiento de planta ",
medical_occupation_3191,"Electromecánico , máquinas inyectoras",
medical_occupation_3192,"Electricista, sistema de energía eléctrica ",
medical_occupation_3193,"Electricista, montaje y mantenimiento ",
medical_occupation_3194,"Ajustador, equipo de distribución eléctrica",
medical_occupation_3195,"Electricista, minas",
medical_occupation_3196,Electricistas Residenciales,
medical_occupation_3197,"Electricista, residencial",
medical_occupation_3198,"Electricista, mantenimiento y construcción",
medical_occupation_3199,"Electricista, construcción",
medical_occupation_3200,"Electricista, obra",
medical_occupation_3201,"Electricista, construcción residencial",
medical_occupation_3202,Electricista,
medical_occupation_3203,Instaladores de Redes de Energía Eléctrica,
medical_occupation_3204,"Instalador, líneas - energía eléctrica - tendido aéreo",
medical_occupation_3205,"Instalador, cable - sistema de energía eléctrica",
medical_occupation_3206,"Empalmador, cables - sistemas de energía eléctrica",
medical_occupation_3207,"Instalador, líneas - energía eléctrica",
medical_occupation_3208,"Instalador, líneas eléctricas - subterráneas ",
medical_occupation_3209,"Electricista, redes aéreas y subterráneas",
medical_occupation_3210,"Liniero, cable eléctrico",
medical_occupation_3211,"Instalador, redes - energía eléctrica",
medical_occupation_3212,"Liniero, redes de energía ",
medical_occupation_3213,"Instalador, líneas eléctricas - alta tensión ",
medical_occupation_3214,"Empalmador, redes eléctricas ",
medical_occupation_3215,"Reparador, cable - sistema de energía eléctrica",
medical_occupation_3216,Supervisor de redes aéreas,
medical_occupation_3217,Electricista residencial,
medical_occupation_3218,Operador de subestaciones,
medical_occupation_3219,Electricista instalador,
medical_occupation_3220,Lectores,
medical_occupation_3221,Liniero de línea viva,
medical_occupation_3222,Capataz de redes aéreas desenergizadas,
medical_occupation_3223,Montador de línea,
medical_occupation_3224,Capataces de mantenimiento de alumbrado público,
medical_occupation_3225,Oficial de línea viva,
medical_occupation_3226,Jefe de cuadrilla de línea viva,
medical_occupation_3227,Caporal de línea viva,
medical_occupation_3228,Capataz,
medical_occupation_3229,Instaladores y Reparadores de Redes y Líneas de Telecomunicaciones,
medical_occupation_3230,"Instalador, cable de teléfonos",
medical_occupation_3231,"Instalador, líneas y estación telefónica ",
medical_occupation_3232,"Empalmador, cable - teléfonos",
medical_occupation_3233,"Aparejador, telecomunicaciones",
medical_occupation_3234,"Liniero, telecomunicaciones ",
medical_occupation_3235,"Instalador, líneas - telefónicas ",
medical_occupation_3236,"Instalador, redes - telecomunicaciones",
medical_occupation_3237,"Empalmador, cable - telecomunicaciones",
medical_occupation_3238,"Instalador, líneas - telecomunicación",
medical_occupation_3239,"Técnico, instalación de redes - telecomunicaciones",
medical_occupation_3240,"Reparador, cable - telecomunicaciones",
medical_occupation_3241,"Técnico, comunicaciones - líneas",
medical_occupation_3242,Trabajadores de Instalación y Reparación de Equipos de Telecomunicaciones,
medical_occupation_3243,"Electricista, equipo de telecomunicaciones",
medical_occupation_3244,"Instalador, pbX ",
medical_occupation_3245,"Instalador, teléfonos ",
medical_occupation_3246,"Instalador, antenas de radio",
medical_occupation_3247,"Instalador, equipo de telecomunicaciones",
medical_occupation_3248,"Instalador-reparador, caja distribución telefónica",
medical_occupation_3249,"Instalador, radio teléfono ",
medical_occupation_3250,"Instalador, estación telefónica",
medical_occupation_3251,"Reparador, instalaciones telefónicas",
medical_occupation_3252,"Reparador, aparatos telefónicos",
medical_occupation_3253,"Técnico, equipo de telecomunicaciones",
medical_occupation_3254,"Técnico, sistemas de comunicación - militar",
medical_occupation_3255,"Técnico, telefonía celular",
medical_occupation_3256,"Reparador-instalador, equipo telefónico",
medical_occupation_3257,"Reparador, telecomunicaciones",
medical_occupation_3258,Técnicos de Mantenimiento y Servicio de Televisión por Cable,
medical_occupation_3259,"Instalador, televisión por cable",
medical_occupation_3260,"Técnico, instalación - televisión por cable",
medical_occupation_3261,"Técnico, servicio - televisión por cable",
medical_occupation_3262,"Reparador, televisión por cable",
medical_occupation_3263,"Técnico, mantenimiento - televisión por cable",
medical_occupation_3264,"Técnico, montaje de antenas - televisión por cable",
medical_occupation_3265,Plomeros,
medical_occupation_3266,"Oficial, instalaciones hidráulicas ",
medical_occupation_3267,"Oficial, instalaciones sanitarias",
medical_occupation_3268,Plomero ,
medical_occupation_3269,Fontanero ,
medical_occupation_3270,Instaladores de Tuberías y Sistemas de Aspersión,
medical_occupation_3271,"Instalador, tuberías ",
medical_occupation_3272,"Instalador, hidrantes ",
medical_occupation_3273,"Instalador, sistemas - riego ",
medical_occupation_3274,Instaladores de Redes  y Equipos a Gas,
medical_occupation_3275,"Instalador, medidores de gas",
medical_occupation_3276,"Instalador, sistemas - gas ",
medical_occupation_3277,"Instalador, tuberías - gas",
medical_occupation_3278,"Instalador, gasodomésticos",
medical_occupation_3279,"Instalador, redes - gas ",
medical_occupation_3280,"Técnico, instalador - gasodomésticos",
medical_occupation_3281,"Técnico, servicio - mantenimiento sistemas de gas",
medical_occupation_3282,Chapistas y Caldereros,
medical_occupation_3283,"Carpintero, metálico ",
medical_occupation_3284,Hojalatero ,
medical_occupation_3285,"Calderero, marítimo ",
medical_occupation_3286,Chapista ,
medical_occupation_3287,"Calderero, industrial",
medical_occupation_3288,"Calderero, cobre",
medical_occupation_3289,Calderero ,
medical_occupation_3290,Chapista-calderero ,
medical_occupation_3291,Metalistero ,
medical_occupation_3292,"Calderero, chapas de acero",
medical_occupation_3293,"Trabajador, metal en lámina ",
medical_occupation_3294,Soldadores,
medical_occupation_3295,Cobresoldador ,
medical_occupation_3296,"Auxiliar, soldadura",
medical_occupation_3297,Oxicortador,
medical_occupation_3298,Oxicortador-soldador ,
medical_occupation_3299,"Pailero, soldador",
medical_occupation_3300,"Mecánico, soldador",
medical_occupation_3301,Cobresoldador horno,
medical_occupation_3302,Soldador ,
medical_occupation_3303,Montadores de Estructuras Metálicas,
medical_occupation_3304,"Instalador-ensamblador, estructuras metálicas",
medical_occupation_3305,"Armador, estructuras metálicas",
medical_occupation_3306,"Armador, estructuras -acero",
medical_occupation_3307,"Armador, blindaje - buques",
medical_occupation_3308,"Curvador, chapas de metal",
medical_occupation_3309,"Ajustador-ensamblador, estructuras metálicas ",
medical_occupation_3310,"Montador, estructuras - acero",
medical_occupation_3311,"Montador, estructuras metálicas ",
medical_occupation_3312,"Trazador, estructuras metálicas ",
medical_occupation_3313,Ornamentistas y Forjadores,
medical_occupation_3314,Forjador ,
medical_occupation_3315,"Cerrajero, fabricación de puertas y ventanas",
medical_occupation_3316,"Ornamentador, armador",
medical_occupation_3317,Ornamentador ,
medical_occupation_3318,"Ornamentador, hierro",
medical_occupation_3319,Carpinteros,
medical_occupation_3320,"Oficial, carpintería",
medical_occupation_3321,"Carpintero, armado",
medical_occupation_3322,"Carpintero, astillero",
medical_occupation_3323,Carpintero ,
medical_occupation_3324,Carpintero carrocerías de madera,
medical_occupation_3325,"Carpintero, construcción",
medical_occupation_3326,"Carpintero, acabados",
medical_occupation_3327,"Carpintero, mantenimiento ",
medical_occupation_3328,"Carpintero, de a bordo",
medical_occupation_3329,Carpintero de banco  ,
medical_occupation_3330,Ebanistas,
medical_occupation_3331,"Ebanista, marquetería",
medical_occupation_3332,"Ebanista-armador, fabricación de muebles",
medical_occupation_3333,"Ebanista, ataúdes",
medical_occupation_3334,Ebanista ,
medical_occupation_3335,"Ebanista, marquetero",
medical_occupation_3336,"Ebanista, tallista",
medical_occupation_3337,"Fabricante, muebles - madera",
medical_occupation_3338,"Trazador, ebanistería",
medical_occupation_3339,Oficiales de Construcción,
medical_occupation_3340,"Oficial, obra negra",
medical_occupation_3341,"Albañil-mampostero, construcción",
medical_occupation_3342,"Oficial, obra blanca",
medical_occupation_3343,"Mampostero, construcción",
medical_occupation_3344,Mampostero ,
medical_occupation_3345,"Mampostero, fachadas",
medical_occupation_3346,Pañetador ,
medical_occupation_3347,"Oficial, construcción ",
medical_occupation_3348,Albañil ,
medical_occupation_3349,"Maestro, obra - materiales tradicionales",
medical_occupation_3350,"Maestro, obra",
medical_occupation_3351,"Oficial, albañilería",
medical_occupation_3352,Trabajadores en Hormigón y Enfoscado,
medical_occupation_3353,"Armador, hormigón ",
medical_occupation_3354,Enfoscador ,
medical_occupation_3355,"Operario, curado del hormigón",
medical_occupation_3356,"Cementador, hormigón armado",
medical_occupation_3357,"Encofrador, cemento ",
medical_occupation_3358,"Operador de máquina, productos - prefabricados de hormigón",
medical_occupation_3359,"Encofrador, hormigón",
medical_occupation_3360,Trabajador hormigón y enfoscado,
medical_occupation_3361,Enchapadores ,
medical_occupation_3362,"Instalador, azulejos ",
medical_occupation_3363,"Enchapador, construcción",
medical_occupation_3364,"Embaldosador, muros",
medical_occupation_3365,Embaldosinador ,
medical_occupation_3366,"Instalador, mármol ",
medical_occupation_3367,"Instalador, enchapes - cerámica ",
medical_occupation_3368,Azulejero,
medical_occupation_3369,"Embaldosador, suelos",
medical_occupation_3370,"Pulidor, mármol ",
medical_occupation_3371,Yesero ,
medical_occupation_3372,Techadores,
medical_occupation_3373,"Techador, asfalto ",
medical_occupation_3374,"Techador, tablas de ripia",
medical_occupation_3375,Techador ,
medical_occupation_3376,"Techador, metal ",
medical_occupation_3377,"Techador, tejas",
medical_occupation_3378,"Techador, chapa galvanizada",
medical_occupation_3379,Instaladores de Material Aislante,
medical_occupation_3380,"Instalador, material aislante - calderas y tuberías ",
medical_occupation_3381,"Instalador, aislación - calderas y tuberías",
medical_occupation_3382,"Instalador, material aislante",
medical_occupation_3383,"Instalador, aislación térmica",
medical_occupation_3384,"Instalador, material de insonorización ",
medical_occupation_3385,"Aislador, calderas y tuberías",
medical_occupation_3386,"Aislador, equipos de  refrigeración y aire acondicionado",
medical_occupation_3387,"Aislador, turbinas",
medical_occupation_3388,"Aislador, sonidos",
medical_occupation_3389,Pintores y Empapeladores,
medical_occupation_3390,"Pintor, fachadas",
medical_occupation_3391,"Instalador, papel de colgadura ",
medical_occupation_3392,"Pintor de brocha, construcción",
medical_occupation_3393,Empapelador ,
medical_occupation_3394,"Pintor, construcción ",
medical_occupation_3395,"Pintor, mantenimiento ",
medical_occupation_3396,Instaladores de Pisos,
medical_occupation_3397,"Instalador, pisos ",
medical_occupation_3398,Parquetero ,
medical_occupation_3399,"Instalador, tapetes ",
medical_occupation_3400,"Instalador, pisos - vinilo ",
medical_occupation_3401,"Instalador, alfombras",
medical_occupation_3402,"Instalador, pisos - madera",
medical_occupation_3403,Revocadores,
medical_occupation_3404,Estucador ,
medical_occupation_3405,Escayolista ,
medical_occupation_3406,"Enlucidor, yeso",
medical_occupation_3407,Revocador ,
medical_occupation_3408,Mecánicos Industriales,
medical_occupation_3409,"Mecánico, maquinaria - imprenta ",
medical_occupation_3410,"Ajustador, mantenimiento -maquinaria industrial",
medical_occupation_3411,"Mecánico, ascensores ",
medical_occupation_3412,"Ajustador, máquina inyectora - plástico",
medical_occupation_3413,"Mecánico-montador, ingenios",
medical_occupation_3414,"Mecánico, mantenimiento - ascensores",
medical_occupation_3415,"Ajustador-montador, turbinas - industria",
medical_occupation_3416,"Mecánico, maquinaria - industrial",
medical_occupation_3417,"Mecánico, máquinas herramentistas -trabajo del metal",
medical_occupation_3418,"Ajustador-montador, maquinaria pesada",
medical_occupation_3419,"Ajustador-montador, maquinaría textil",
medical_occupation_3420,"Mecánico, mantenimiento - plantas industriales",
medical_occupation_3421,"Mecánico, mantenimiento - plantas de tratamiento de agua",
medical_occupation_3422,"Mecánico, mantenimiento - equipo de procesamiento de plásticos",
medical_occupation_3423,"Instalador-reparador, bombas industriales",
medical_occupation_3424,"Mecánico, mantenimiento - maquinaria de planta",
medical_occupation_3425,"Mecánico, mantenimiento - máquinas de vapor",
medical_occupation_3426,"Mecánico, maquinaria - minería",
medical_occupation_3427,"Mecánico, equipo - procesamiento plásticos",
medical_occupation_3428,"Mecánico, equipo de planta ",
medical_occupation_3429,"Montador, maquinaria textil",
medical_occupation_3430,"Mecánico, equipo de procesamiento químico ",
medical_occupation_3431,"Mecánico, maquinaria - producción",
medical_occupation_3432,"Mecánico, mantenimiento -  máquinas de confección",
medical_occupation_3433,"Mecánico, máquinas - trabajo del metal",
medical_occupation_3434,"Mecánico, equipo fijo agrícola",
medical_occupation_3435,"Mecánico, industrial ",
medical_occupation_3436,"Mecánico, mantenimiento - maquinaria industrial",
medical_occupation_3437,Montador motores - avión,
medical_occupation_3438,"Montador, maquinaria industrial",
medical_occupation_3439,"Mecánico, maquinaria - planta envasadora",
medical_occupation_3440,"Mecánico, maquinas - confección",
medical_occupation_3441,"Técnico, motores de avión",
medical_occupation_3442,"Reparador, escaleras automáticas",
medical_occupation_3443,"Técnico, mantenimiento de ascensores",
medical_occupation_3444,"Técnico-mecánico, maquinaria y herramientas industriales",
medical_occupation_3445,Mecánicos de Maquinaria Textil,
medical_occupation_3446,"Mecánico, urdidoras",
medical_occupation_3447,"Mecánico, maquinaria - tejeduría",
medical_occupation_3448,"Afilador, cardas - fabricación textil",
medical_occupation_3449,"Lubricador, telares",
medical_occupation_3450,"Mecánico, hiladoras ",
medical_occupation_3451,"Mecánico, manuares",
medical_occupation_3452,"Mecánico, maquinaria - calcetería",
medical_occupation_3453,"Mecánico, telares - fabricación textil",
medical_occupation_3454,"Mecánico, cardas",
medical_occupation_3455,"Mecánico, maquinaria - hilatura ",
medical_occupation_3456,"Mecánico-ajustador, estampado",
medical_occupation_3457,"Mecánico, maquinaria - textil ",
medical_occupation_3458,"Mecánico, maquinaria - tintorería y acabados",
medical_occupation_3459,"Mecánico, máquinas circulares ",
medical_occupation_3460,"Mecánico, continuas de hilar",
medical_occupation_3461,"Ajustador, telares",
medical_occupation_3462,"Mecánico, telares industriales",
medical_occupation_3463,"Reparador, telares ",
medical_occupation_3464,"Reparador, maquinaria textil ",
medical_occupation_3465,"Regulador, telares",
medical_occupation_3466,"Reparador, máquinas cardadoras ",
medical_occupation_3467,"Técnico-mecánico, maquinaria textil",
medical_occupation_3468,Mecánicos de Equipo Pesado,
medical_occupation_3469,"Mecánico, equipo pesado, motor diesel ",
medical_occupation_3470,"Mecánico, diesel - equipo pesado ",
medical_occupation_3471,"Mecánico, diesel-minería ",
medical_occupation_3472,"Mecánico, draga",
medical_occupation_3473,"Mecánico, equipo de construcción ",
medical_occupation_3474,"Mecánico, equipo de excavación ",
medical_occupation_3475,"Mecánico, equipo pesado ",
medical_occupation_3476,"Mecánico, equipo pesado de minería - móvil ",
medical_occupation_3477,"Mecánico, maquinaria - agrícola ",
medical_occupation_3478,"Mecánico, maquinaria - construcción",
medical_occupation_3479,"Mecánico, maquinaria - movimiento de tierras",
